,state,fips,year,dvotes,rvotes,county,dvotes_pct,rvotes_pct
3092,WY,56009,2016,668,5520,verse,10.8,89.2
3093,WY,56011,2016,271,3347,rook,7.49,92.51
3094,WY,56013,2016,4200,11167,Frem,27.33,72.67
3095,WY,56015,2016,924,4418,Goshe,17.3,82.7
3096,WY,56017,2016,400,1939,Hot Springs,17.1,82.9
3097,WY,56019,2016,638,3477,Johns,15.5,84.5
3098,WY,56021,2016,11572,24844,Laramie,31.78,68.22
3099,WY,56023,2016,1105,6779,Lincol,14.02,85.98
3100,WY,56025,2016,6573,23523,Natrona,21.84,78.16
3101,WY,56027,2016,115,1116,Niobrara,9.34,90.66
3102,WY,56029,2016,2535,11115,Park,18.57,81.43
3103,WY,56031,2016,719,3437,Platte,17.3,82.7
3104,WY,56033,2016,2926,10266,Sherida,22.18,77.82
3105,WY,56035,2016,644,3409,Sublette,15.89,84.11
3106,WY,56037,2016,3233,12153,Sweetwater,21.01,78.99
3107,WY,56039,2016,7313,3920,Te,65.1,34.9
3108,WY,56041,2016,1202,6154,Uinta,16.34,83.66
3109,WY,56043,2016,532,2911,Washakie,15.45,84.55
3110,WY,56045,2016,294,2898,Wes,9.21,90.79
